Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Revenue,Payment_Method,Order_Status,Year,Month,Month_Name,Quarter,Day_Name,Age_Group
ORD006655,03-02-2026,CUST01612,Rahul Verma,Male,43,Jodhpur,Rajasthan,P016,Bedsheet,Home & Kitchen,2,1513.91,0.15,2573.65,Credit Card,Delivered,2026,2,February,1,Tuesday,36-45
ORD004125,18-03-2026,CUST01614,Rohan Gupta,Male,18,Lucknow,Uttar Pradesh,P025,Cricket Bat,Sports,1,2984.47,0,2984.47,Debit Card,Returned,2026,3,March,1,Wednesday,18-25
ORD006664,09-04-2026,CUST01639,Diya Nair,Female,35,Pune,Maharashtra,P030,Desk Organizer,Books & Stationery,3,937.34,0.05,2671.42,Debit Card,Delivered,2026,4,April,2,Thursday,26-35
ORD001607,21-01-2026,CUST00679,Neha Rao,Male,31,Ahmedabad,Gujarat,P010,Jacket,Fashion,3,3379.14,0,10137.42,Credit Card,Delivered,2026,1,January,1,Wednesday,26-35
ORD008354,30-01-2026,CUST00460,Meera Reddy,Male,28,Chennai,Tamil Nadu,P006,Keyboard,Electronics,1,1779.71,0,1779.71,Credit Card,Delivered,2026,1,January,1,Friday,26-35
ORD009892,03-09-2026,CUST00155,Ananya Singh,Male,45,Kozhikode,Kerala,P017,Office Chair,Home & Kitchen,2,7311.94,0,14623.88,Credit Card,Delivered,2026,9,September,3,Thursday,36-45
ORD001099,17-02-2026,CUST01024,Nikhil Gupta,Female,63,Kanpur,Uttar Pradesh,P003,Headphones,Electronics,4,2559.33,0,10237.32,Debit Card,Delivered,2026,2,February,1,Tuesday,56+
ORD008135,16-02-2026,CUST00856,Aarav Rao,Male,22,Madurai,Tamil Nadu,P024,Yoga Mat,Sports,1,1258.18,0.1,1132.36,Credit Card,Returned,2026,2,February,1,Monday,18-25
ORD000409,19-01-2026,CUST01281,Vikram Nair,Female,52,Mumbai,Maharashtra,P013,Mixer Grinder,Home & Kitchen,1,4131.18,0.1,3718.06,Cash on Delivery,Delivered,2026,1,January,1,Monday,46-55
ORD007787,31-01-2026,CUST00648,Nikhil Verma,Female,33,Bengaluru,Karnataka,P026,Dumbbells,Sports,2,2694.47,0.2,4311.15,Debit Card,Delivered,2026,1,January,1,Saturday,26-35
ORD003166,09-04-2026,CUST01333,Isha Verma,Male,51,Thiruvananthapuram,Kerala,P011,Backpack,Fashion,1,1779.18,0.05,1690.22,Net Banking,Delivered,2026,4,April,2,Thursday,46-55
ORD003532,03-02-2026,CUST01213,Isha Verma,Unknown,25,Kanpur,Uttar Pradesh,P014,Coffee Maker,Home & Kitchen,1,5676.17,0.15,4824.74,UPI,Cancelled,2026,2,February,1,Tuesday,18-25
ORD005060,18-05-2026,CUST01080,Pooja Joshi,Male,42,Chennai,Tamil Nadu,P025,Cricket Bat,Sports,1,2611.46,0.05,2480.89,Debit Card,Returned,2026,5,May,2,Monday,36-45
ORD005183,03-03-2026,CUST00899,Aditya Verma,Male,22,Nizamabad,Telangana,P024,Yoga Mat,Sports,2,1108.29,0,2216.58,Debit Card,Cancelled,2026,3,March,1,Tuesday,18-25
ORD002617,31-05-2026,CUST00168,Diya Singh,Male,32,New Delhi,Delhi,P024,Yoga Mat,Sports,1,1162.22,0,1162.22,Debit Card,Cancelled,2026,5,May,2,Sunday,26-35
ORD005487,26-01-2026,CUST00121,Priya Patel,Male,43,Surat,Gujarat,P030,Desk Organizer,Books & Stationery,1,834.22,0.1,750.8,Debit Card,Delivered,2026,1,January,1,Monday,36-45
ORD001371,29-05-2026,CUST01782,Vikram Singh,Female,65,Jodhpur,Rajasthan,P029,Exam Guide,Books & Stationery,1,698.33,0.05,663.41,Cash on Delivery,Delivered,2026,5,May,2,Friday,56+
ORD003699,06-03-2026,CUST01333,Isha Verma,Male,51,Thiruvananthapuram,Kerala,P028,Fiction Book,Books & Stationery,1,516.02,0,516.02,Cash on Delivery,Returned,2026,3,March,1,Friday,46-55
ORD001437,07-05-2026,CUST01196,Sneha Sharma,Female,18,Kolkata,West Bengal,P028,Fiction Book,Books & Stationery,2,482.17,0.1,867.91,Credit Card,Returned,2026,5,May,2,Thursday,18-25
ORD000758,07-05-2026,CUST00297,Aarav Rao,Female,29,Hyderabad,Telangana,P021,Skin Care Kit,Beauty,1,1843.84,0.05,1751.65,Net Banking,Delivered,2026,5,May,2,Thursday,26-35
ORD005383,22-02-2026,CUST01551,Anjali Nair,Male,60,Nagpur,Maharashtra,P021,Skin Care Kit,Beauty,2,1758.15,0.1,3164.67,Cash on Delivery,Cancelled,2026,2,February,1,Sunday,56+
ORD000184,29-04-2026,CUST01626,Aarav Singh,Female,18,Delhi,Delhi,P030,Desk Organizer,Books & Stationery,2,950.71,0.05,1806.35,Net Banking,Returned,2026,4,April,2,Wednesday,18-25
ORD003840,01-05-2026,CUST00463,Ananya Reddy,Male,24,Delhi,Delhi,P020,Perfume,Beauty,1,2324.81,0.1,2092.33,UPI,Delivered,2026,5,May,2,Friday,18-25
ORD009540,25-04-2026,CUST00145,Kavya Reddy,Female,46,Mysuru,Karnataka,P021,Skin Care Kit,Beauty,2,1885.52,0.05,3582.49,Cash on Delivery,Delivered,2026,4,April,2,Saturday,46-55
ORD007027,06-05-2026,CUST00782,Sneha Joshi,Female,21,Jodhpur,Rajasthan,P026,Dumbbells,Sports,1,2771.85,0.05,2633.26,UPI,Cancelled,2026,5,May,2,Wednesday,18-25
ORD002929,10-02-2026,CUST01628,Anjali Nair,Male,60,Lucknow,Uttar Pradesh,P006,Keyboard,Electronics,1,1798.8,0.05,1708.86,Debit Card,Cancelled,2026,2,February,1,Tuesday,56+
ORD000969,03-05-2026,CUST01468,Sneha Verma,Male,18,Hyderabad,Telangana,P004,Smartwatch,Electronics,1,6992,0,6992,Net Banking,Returned,2026,5,May,2,Sunday,18-25
ORD003093,19-02-2026,CUST00063,Sneha Nair,Female,25,Bengaluru,Karnataka,P008,Jeans,Fashion,1,2032.35,0.05,1930.73,UPI,Cancelled,2026,2,February,1,Thursday,18-25
ORD003503,26-02-2026,CUST01432,Aditya Gupta,Female,32,Jaipur,Rajasthan,P020,Perfume,Beauty,1,2274.99,0.05,2161.24,Cash on Delivery,Delivered,2026,2,February,1,Thursday,26-35
ORD005814,16-03-2026,CUST01120,Sanjay Nair,Female,56,Kanpur,Uttar Pradesh,P010,Jacket,Fashion,3,3608.49,0.05,10284.2,Debit Card,Cancelled,2026,3,March,1,Monday,56+
ORD007615,09-01-2026,CUST01307,Rahul Nair,Female,46,Madurai,Tamil Nadu,P012,Saree,Fashion,1,2973.64,0.1,2676.28,UPI,Returned,2026,1,January,1,Friday,46-55
ORD009671,26-01-2026,CUST01233,Vihaan Verma,Female,59,Kanpur,Uttar Pradesh,P009,T-Shirt,Fashion,4,838.57,0.1,3018.85,Debit Card,Delivered,2026,1,January,1,Monday,56+
ORD004852,01-04-2026,CUST00751,Nikhil Rao,Female,41,Bengaluru,Karnataka,P027,Notebook Set,Books & Stationery,2,591.08,0,1182.16,Net Banking,Delivered,2026,4,April,2,Wednesday,36-45
ORD005511,04-04-2026,CUST00887,Isha Verma,Male,46,Unknown,Karnataka,P015,Cookware Set,Home & Kitchen,2,3688.32,0.1,6638.98,Debit Card,Cancelled,2026,4,April,2,Saturday,46-55
ORD003814,05-01-2026,CUST01106,Nikhil Singh,Female,27,Mumbai,Maharashtra,P009,T-Shirt,Fashion,2,906.48,0,1812.96,Credit Card,Cancelled,2026,1,January,1,Monday,26-35
ORD008436,17-05-2026,CUST00521,Rohan Gupta,Female,24,Chennai,Tamil Nadu,P004,Smartwatch,Electronics,1,6885.45,0.1,6196.9,Credit Card,Cancelled,2026,5,May,2,Sunday,18-25
ORD005099,22-01-2026,CUST00312,Rohan Verma,Male,51,Kolkata,West Bengal,P022,Hair Dryer,Beauty,1,2553.74,0.1,2298.37,Net Banking,Delivered,2026,1,January,1,Thursday,46-55
ORD006242,23-01-2026,CUST00473,Sneha Gupta,Male,18,Howrah,West Bengal,P016,Bedsheet,Home & Kitchen,2,1545.69,0,3091.38,Credit Card,Delivered,2026,1,January,1,Friday,18-25
ORD007453,06-04-2026,CUST00666,Vikram Gupta,Female,22,Nizamabad,Telangana,P009,T-Shirt,Fashion,1,970.23,0,970.23,Cash on Delivery,Delivered,2026,4,April,2,Monday,18-25
ORD006410,15-03-2026,CUST01614,Rohan Gupta,Male,18,Lucknow,Uttar Pradesh,P024,Yoga Mat,Sports,1,1244.78,0,1244.78,Net Banking,Delivered,2026,3,March,1,Sunday,18-25
ORD007911,29-04-2026,CUST00423,Kiran Kumar,Female,47,New Delhi,Delhi,P015,Cookware Set,Home & Kitchen,3,3726.58,0,11179.74,UPI,Delivered,2026,4,April,2,Wednesday,46-55
ORD008000,29-03-2026,CUST01456,Isha Verma,Female,29,Thiruvananthapuram,Kerala,P009,T-Shirt,Fashion,1,919.55,0,919.55,Credit Card,Returned,2026,3,March,1,Sunday,26-35
ORD002449,22-05-2026,CUST01484,Isha Sharma,Female,63,Coimbatore,Tamil Nadu,P008,Jeans,Fashion,1,2184.14,0,2184.14,Debit Card,Delivered,2026,5,May,2,Friday,56+
ORD004634,26-06-2026,CUST00910,Arjun Rao,Male,35,Lucknow,Uttar Pradesh,P017,Office Chair,Home & Kitchen,1,7876.35,0,7876.35,Cash on Delivery,Delivered,2026,6,June,2,Friday,26-35
ORD006428,03-04-2026,CUST00732,Isha Nair,Female,47,Warangal,Telangana,P020,Perfume,Beauty,4,2247.75,0.05,8541.45,Debit Card,Delivered,2026,4,April,2,Friday,46-55
ORD006864,08-02-2026,CUST00985,Nikhil Patel,Female,45,Howrah,West Bengal,P009,T-Shirt,Fashion,1,951.96,0.05,904.36,Net Banking,Delivered,2026,2,February,1,Sunday,36-45
ORD003104,25-05-2026,CUST00208,Vihaan Verma,Female,36,Nizamabad,Telangana,P017,Office Chair,Home & Kitchen,1,7319.83,0,7319.83,UPI,Delivered,2026,5,May,2,Monday,36-45
ORD008944,20-04-2026,CUST00193,Neha Patel,Male,34,Mysuru,Karnataka,P022,Hair Dryer,Beauty,1,2588.52,0.15,2200.24,Cash on Delivery,Delivered,2026,4,April,2,Monday,26-35
ORD005830,28-01-2026,CUST00746,Aditya Gupta,Male,18,Mumbai,Maharashtra,P002,Smartphone,Electronics,1,29933.6,0.15,25443.56,UPI,Delivered,2026,1,January,1,Wednesday,18-25
ORD009080,24-06-2026,CUST00723,Vikram Gupta,Male,52,Vadodara,Gujarat,P006,Keyboard,Electronics,1,1726.73,0.05,1640.39,Debit Card,Delivered,2026,6,June,2,Wednesday,46-55
ORD008790,30-03-2026,CUST00855,Diya Kumar,Male,24,Madurai,Tamil Nadu,P016,Bedsheet,Home & Kitchen,1,1683.23,0,1683.23,Net Banking,Delivered,2026,3,March,1,Monday,18-25
ORD005110,18-02-2026,CUST00264,Rohan Sharma,Female,38,Kanpur,Uttar Pradesh,P009,T-Shirt,Fashion,1,898.29,0.2,718.63,Cash on Delivery,Delivered,2026,2,February,1,Wednesday,36-45
ORD003938,19-03-2026,CUST01032,Meera Sharma,Female,34,Pune,Maharashtra,P026,Dumbbells,Sports,3,2459.26,0,7377.78,Credit Card,Returned,2026,3,March,1,Thursday,26-35
ORD002928,08-05-2026,CUST00379,Neha Nair,Female,44,Nizamabad,Telangana,P015,Cookware Set,Home & Kitchen,2,3896.58,0,7793.16,Net Banking,Delivered,2026,5,May,2,Friday,36-45
ORD003559,05-05-2026,CUST01744,Sneha Singh,Male,45,Mangaluru,Karnataka,P015,Cookware Set,Home & Kitchen,1,4028.02,0.1,3625.22,Cash on Delivery,Delivered,2026,5,May,2,Tuesday,36-45
ORD007081,17-03-2026,CUST00505,Meera Rao,Male,30,Jodhpur,Rajasthan,P022,Hair Dryer,Beauty,2,2212.33,0.05,4203.43,Credit Card,Delivered,2026,3,March,1,Tuesday,26-35
ORD007884,01-05-2026,CUST00179,Ananya Kumar,Male,23,Nizamabad,Telangana,P008,Jeans,Fashion,1,2087.81,0.15,1774.64,Cash on Delivery,Cancelled,2026,5,May,2,Friday,18-25
ORD000331,19-06-2026,CUST00882,Aditya Nair,Female,65,Lucknow,Uttar Pradesh,P012,Saree,Fashion,2,2697.92,0.1,4856.26,UPI,Delivered,2026,6,June,2,Friday,56+
ORD003874,21-05-2026,CUST01150,Kiran Reddy,Female,37,Howrah,West Bengal,P004,Smartwatch,Electronics,1,6265.02,0.05,5951.77,Cash on Delivery,Delivered,2026,5,May,2,Thursday,36-45
ORD001261,15-03-2026,CUST01038,Nikhil Verma,Female,26,Jaipur,Rajasthan,P021,Skin Care Kit,Beauty,1,1659.11,0,1659.11,Credit Card,Delivered,2026,3,March,1,Sunday,26-35
ORD000883,25-03-2026,CUST01357,Pooja Gupta,Male,37,Mangaluru,Karnataka,P006,Keyboard,Electronics,4,1780.63,0.05,6766.39,Cash on Delivery,Delivered,2026,3,March,1,Wednesday,36-45
ORD002787,10-04-2026,CUST00897,Sneha Verma,Male,25,Delhi,Delhi,P021,Skin Care Kit,Beauty,1,1890.06,0,1890.06,UPI,Delivered,2026,4,April,2,Friday,18-25
ORD004108,11-04-2026,CUST00214,Ananya Singh,Male,18,Delhi,Delhi,P017,Office Chair,Home & Kitchen,4,7604.84,0,30419.36,Cash on Delivery,Returned,2026,4,April,2,Saturday,18-25
ORD004606,21-03-2026,CUST01490,Kiran Verma,Male,47,Vadodara,Gujarat,P001,Laptop,Electronics,1,54897.38,0,54897.38,Cash on Delivery,Delivered,2026,3,March,1,Saturday,46-55
ORD004379,08-05-2026,CUST00618,Isha Singh,Female,26,Mangaluru,Karnataka,P015,Cookware Set,Home & Kitchen,2,4066.19,0.2,6505.9,Credit Card,Delivered,2026,5,May,2,Friday,26-35
ORD001830,13-06-2026,CUST00338,Kiran Reddy,Female,60,Madurai,Tamil Nadu,P025,Cricket Bat,Sports,2,2985.96,0.1,5374.73,Cash on Delivery,Delivered,2026,6,June,2,Saturday,56+
ORD005286,11-03-2026,CUST01289,Ananya Kumar,Female,51,Kochi,Kerala,P021,Skin Care Kit,Beauty,1,1788.04,0.15,1519.83,Net Banking,Delivered,2026,3,March,1,Wednesday,46-55
ORD007662,12-02-2026,CUST00364,Kiran Rao,Female,47,Pune,Maharashtra,P003,Headphones,Electronics,1,2618.56,0,2618.56,Net Banking,Delivered,2026,2,February,1,Thursday,46-55
ORD000664,15-06-2026,CUST00356,Ananya Kumar,Male,43,Pune,Maharashtra,P016,Bedsheet,Home & Kitchen,2,1512.68,0.1,2722.82,Cash on Delivery,Delivered,2026,6,June,2,Monday,36-45
ORD009487,01-05-2026,CUST00111,Kiran Reddy,Male,63,Bengaluru,Karnataka,P010,Jacket,Fashion,1,3454.05,0,3454.05,Net Banking,Delivered,2026,5,May,2,Friday,56+
ORD000489,01-05-2026,CUST01336,Aditya Sharma,Female,52,Mumbai,Maharashtra,P012,Saree,Fashion,4,3013.77,0,12055.08,Debit Card,Cancelled,2026,5,May,2,Friday,46-55
ORD007054,18-02-2026,CUST01502,Arjun Kumar,Male,37,Howrah,West Bengal,P026,Dumbbells,Sports,1,2424.43,0,2424.43,Net Banking,Cancelled,2026,2,February,1,Wednesday,36-45
ORD000017,23-04-2026,CUST00154,Pooja Nair,Female,39,Coimbatore,Tamil Nadu,P006,Keyboard,Electronics,1,1935.24,0,1935.24,Cash on Delivery,Delivered,2026,4,April,2,Thursday,36-45
ORD006789,05-05-2026,CUST01098,Ananya Patel,Female,55,Kochi,Kerala,P006,Keyboard,Electronics,1,1925.51,0.1,1732.96,Credit Card,Returned,2026,5,May,2,Tuesday,46-55
ORD006624,25-06-2026,CUST01773,Priya Gupta,Male,44,Nizamabad,Telangana,P006,Keyboard,Electronics,1,1679.73,0.1,1511.76,Cash on Delivery,Delivered,2026,6,June,2,Thursday,36-45
ORD003657,20-06-2026,CUST01321,Aarav Sharma,Female,25,Nagpur,Maharashtra,P015,Cookware Set,Home & Kitchen,2,3733.56,0,7467.12,Credit Card,Delivered,2026,6,June,2,Saturday,18-25
ORD009386,11-02-2026,CUST00097,Ananya Sharma,Female,60,Madurai,Tamil Nadu,P010,Jacket,Fashion,1,3626.21,0,3626.21,Debit Card,Delivered,2026,2,February,1,Wednesday,56+
ORD005525,13-01-2026,CUST00149,Arjun Joshi,Male,55,Kochi,Kerala,P013,Mixer Grinder,Home & Kitchen,3,3934.99,0.1,10624.47,Credit Card,Delivered,2026,1,January,1,Tuesday,46-55
ORD006896,04-06-2026,CUST01309,Vihaan Reddy,Male,25,Surat,Gujarat,P009,T-Shirt,Fashion,1,873.53,0.05,829.85,Debit Card,Delivered,2026,6,June,2,Thursday,18-25
ORD005577,12-05-2026,CUST00777,Aditya Reddy,Male,49,Udaipur,Rajasthan,P017,Office Chair,Home & Kitchen,2,7593.77,0.05,14428.16,Net Banking,Delivered,2026,5,May,2,Tuesday,46-55
ORD004881,25-01-2026,CUST00652,Meera Verma,Female,60,New Delhi,Delhi,P008,Jeans,Fashion,1,2290.79,0.1,2061.71,Debit Card,Delivered,2026,1,January,1,Sunday,56+
ORD006660,20-02-2026,CUST00580,Kavya Singh,Male,42,Mangaluru,Karnataka,P006,Keyboard,Electronics,1,1783.32,0,1783.32,Net Banking,Delivered,2026,2,February,1,Friday,36-45
ORD008043,25-03-2026,CUST01351,Rahul Rao,Male,60,Kochi,Kerala,P028,Fiction Book,Books & Stationery,1,503.18,0,503.18,Net Banking,Delivered,2026,3,March,1,Wednesday,56+
ORD005165,19-04-2026,CUST01268,Neha Kumar,Female,29,Jodhpur,Rajasthan,P016,Bedsheet,Home & Kitchen,1,1571.85,0.05,1493.26,Debit Card,Delivered,2026,4,April,2,Sunday,26-35
ORD003350,23-02-2026,CUST00124,Sneha Nair,Female,59,Kolkata,West Bengal,P021,Skin Care Kit,Beauty,1,1939.74,0.1,1745.77,Debit Card,Delivered,2026,2,February,1,Monday,56+
ORD005843,24-03-2026,CUST00834,Diya Joshi,Female,37,Jaipur,Rajasthan,P015,Cookware Set,Home & Kitchen,2,4033.42,0.15,6856.81,Net Banking,Delivered,2026,3,March,1,Tuesday,36-45
ORD001833,04-06-2026,CUST01613,Diya Kumar,Male,40,Mangaluru,Karnataka,P021,Skin Care Kit,Beauty,1,1819.96,0.15,1546.97,UPI,Returned,2026,6,June,2,Thursday,36-45
ORD007947,04-01-2026,CUST00835,Sneha Verma,Male,64,Lucknow,Uttar Pradesh,P021,Skin Care Kit,Beauty,2,1915.24,0.05,3638.96,Debit Card,Cancelled,2026,1,January,1,Sunday,56+
ORD001068,29-05-2026,CUST01737,Rohan Joshi,Male,25,Ahmedabad,Gujarat,P017,Office Chair,Home & Kitchen,1,7930.58,0,7930.58,Net Banking,Returned,2026,5,May,2,Friday,18-25
ORD008238,13-03-2026,CUST00981,Rahul Patel,Male,65,Howrah,West Bengal,P010,Jacket,Fashion,1,3368.42,0.05,3200,Cash on Delivery,Delivered,2026,3,March,1,Friday,56+
ORD009820,30-05-2026,CUST00874,Anjali Nair,Female,50,Howrah,West Bengal,P024,Yoga Mat,Sports,3,1173.61,0.1,3168.75,Debit Card,Delivered,2026,5,May,2,Saturday,46-55
ORD009742,01-03-2026,CUST01641,Aditya Sharma,Male,46,Kolkata,West Bengal,P010,Jacket,Fashion,1,3416.69,0.05,3245.86,Cash on Delivery,Delivered,2026,3,March,1,Sunday,46-55
ORD001330,07-05-2026,CUST01538,Arjun Kumar,Male,18,Mangaluru,Karnataka,P003,Headphones,Electronics,1,2648.28,0,2648.28,Net Banking,Cancelled,2026,5,May,2,Thursday,18-25
ORD007689,16-03-2026,CUST01156,Rahul Joshi,Female,39,Pune,Maharashtra,P012,Saree,Fashion,1,2820.73,0,2820.73,Credit Card,Cancelled,2026,3,March,1,Monday,36-45
ORD009826,09-03-2026,CUST01069,Anjali Singh,Male,23,Mangaluru,Karnataka,P004,Smartwatch,Electronics,2,6733.94,0.1,12121.09,Net Banking,Returned,2026,3,March,1,Monday,18-25
ORD004042,09-06-2026,CUST00640,Priya Nair,Male,44,Mysuru,Karnataka,P014,Coffee Maker,Home & Kitchen,4,5872.37,0,23489.48,Cash on Delivery,Cancelled,2026,6,June,2,Tuesday,36-45
ORD001501,25-01-2026,CUST00261,Pooja Kumar,Female,62,Mangaluru,Karnataka,P026,Dumbbells,Sports,1,2511.88,0.05,2386.29,Net Banking,Delivered,2026,1,January,1,Sunday,56+
ORD003847,05-05-2026,CUST00863,Aditya Sharma,Male,64,Noida,Uttar Pradesh,P029,Exam Guide,Books & Stationery,1,789.93,0.1,710.94,Net Banking,Delivered,2026,5,May,2,Tuesday,56+
ORD002530,30-04-2026,CUST00376,Isha Kumar,Unknown,43,Delhi,Delhi,P003,Headphones,Electronics,2,2329.67,0.05,4426.37,Unknown,Delivered,2026,4,April,2,Thursday,36-45
ORD005025,13-04-2026,CUST01163,Aarav Singh,Female,22,Udaipur,Rajasthan,P019,Face Wash,Beauty,1,481.09,0,481.09,Debit Card,Delivered,2026,4,April,2,Monday,18-25
ORD008032,16-05-2026,CUST00071,Kavya Patel,Male,41,Kolkata,West Bengal,P023,Protein Powder,Sports,1,3334.15,0.1,3000.74,Net Banking,Cancelled,2026,5,May,2,Saturday,36-45
ORD007736,04-05-2026,CUST00060,Priya Joshi,Male,45,Howrah,West Bengal,P004,Smartwatch,Electronics,2,6919.35,0,13838.7,UPI,Cancelled,2026,5,May,2,Monday,36-45
ORD000434,01-03-2026,CUST00119,Kiran Nair,Female,35,Vadodara,Gujarat,P008,Jeans,Fashion,2,2353.55,0,4707.1,UPI,Cancelled,2026,3,March,1,Sunday,26-35
ORD003102,19-06-2026,CUST00670,Priya Rao,Female,21,Howrah,West Bengal,P027,Notebook Set,Books & Stationery,1,565.34,0.1,508.81,Credit Card,Delivered,2026,6,June,2,Friday,18-25
ORD009119,29-05-2026,CUST00919,Rahul Nair,Unknown,42,Howrah,West Bengal,P014,Coffee Maker,Home & Kitchen,1,5651.97,0.1,5086.77,Net Banking,Delivered,2026,5,May,2,Friday,36-45
ORD006764,17-02-2026,CUST00050,Sanjay Patel,Male,31,Kolkata,West Bengal,P007,Running Shoes,Fashion,2,3360.73,0.1,6049.31,UPI,Delivered,2026,2,February,1,Tuesday,26-35
ORD009509,03-03-2026,CUST01329,Anjali Nair,Female,18,Delhi,Delhi,P010,Jacket,Fashion,1,3331.39,0.05,3164.82,Debit Card,Delivered,2026,3,March,1,Tuesday,18-25
ORD007154,04-06-2026,CUST01068,Rahul Gupta,Female,25,Noida,Uttar Pradesh,P020,Perfume,Beauty,2,2256.15,0.1,4061.07,Debit Card,Cancelled,2026,6,June,2,Thursday,18-25
ORD001465,27-02-2026,CUST01242,Pooja Joshi,Male,42,Noida,Uttar Pradesh,P027,Notebook Set,Books & Stationery,2,642.81,0,1285.62,Credit Card,Delivered,2026,2,February,1,Friday,36-45
ORD003224,19-02-2026,CUST00106,Meera Kumar,Female,49,Jodhpur,Rajasthan,P002,Smartphone,Electronics,2,28887.37,0.05,54886,Debit Card,Delivered,2026,2,February,1,Thursday,46-55
ORD001438,29-06-2026,CUST00911,Priya Gupta,Male,18,Vadodara,Gujarat,P026,Dumbbells,Sports,3,2756.06,0,8268.18,UPI,Delivered,2026,6,June,2,Monday,18-25
ORD008475,03-03-2026,CUST01078,Aarav Joshi,Female,26,Nizamabad,Telangana,P011,Backpack,Fashion,3,1925,0,5775,Credit Card,Returned,2026,3,March,1,Tuesday,26-35
ORD006807,11-05-2026,CUST01764,Aditya Joshi,Female,59,New Delhi,Delhi,P011,Backpack,Fashion,3,1772.93,0,5318.79,Cash on Delivery,Delivered,2026,5,May,2,Monday,56+
ORD002519,17-03-2026,CUST00671,Sanjay Rao,Male,58,Jaipur,Rajasthan,P023,Protein Powder,Sports,2,3040.58,0.05,5777.1,Credit Card,Returned,2026,3,March,1,Tuesday,56+
ORD008792,04-06-2026,CUST00534,Sneha Patel,Male,30,Noida,Uttar Pradesh,P023,Protein Powder,Sports,1,3161.53,0,3161.53,UPI,Returned,2026,6,June,2,Thursday,26-35
ORD003464,14-05-2026,CUST01059,Kavya Gupta,Female,59,Mysuru,Karnataka,P030,Desk Organizer,Books & Stationery,3,906,0.15,2310.3,Net Banking,Cancelled,2026,5,May,2,Thursday,56+
ORD009028,07-05-2026,CUST00853,Diya Kumar,Female,49,Unknown,Delhi,P022,Hair Dryer,Beauty,3,2402.77,0,7208.31,UPI,Returned,2026,5,May,2,Thursday,46-55
ORD001541,08-06-2026,CUST01786,Sanjay Gupta,Female,48,Kozhikode,Kerala,P003,Headphones,Electronics,2,2358.68,0.1,4245.62,UPI,Cancelled,2026,6,June,2,Monday,46-55
ORD008652,08-05-2026,CUST00056,Rohan Nair,Female,60,Mangaluru,Karnataka,P019,Face Wash,Beauty,1,432.82,0,432.82,Cash on Delivery,Delivered,2026,5,May,2,Friday,56+
ORD009708,15-03-2026,CUST00553,Sneha Rao,Male,31,Madurai,Tamil Nadu,P026,Dumbbells,Sports,1,2785.22,0,2785.22,Debit Card,Delivered,2026,3,March,1,Sunday,26-35
ORD003981,16-01-2026,CUST01720,Vihaan Patel,Male,60,Mangaluru,Karnataka,P018,Air Fryer,Home & Kitchen,1,5941.69,0,5941.69,Cash on Delivery,Delivered,2026,1,January,1,Friday,56+
ORD007147,17-02-2026,CUST00654,Ananya Joshi,Male,61,Udaipur,Rajasthan,P023,Protein Powder,Sports,1,3187.45,0,3187.45,Credit Card,Cancelled,2026,2,February,1,Tuesday,56+
ORD002424,25-06-2026,CUST00032,Isha Singh,Male,64,Coimbatore,Tamil Nadu,P021,Skin Care Kit,Beauty,1,1933.61,0,1933.61,Debit Card,Delivered,2026,6,June,2,Thursday,56+
ORD007050,28-06-2026,CUST01030,Kavya Verma,Male,32,Vadodara,Gujarat,P030,Desk Organizer,Books & Stationery,2,867.04,0.2,1387.26,UPI,Delivered,2026,6,June,2,Sunday,26-35
ORD007150,28-04-2026,CUST01284,Neha Rao,Male,62,Mysuru,Karnataka,P006,Keyboard,Electronics,1,1764.49,0.15,1499.82,Cash on Delivery,Returned,2026,4,April,2,Tuesday,56+
ORD001192,26-05-2026,CUST01460,Arjun Singh,Female,52,Thiruvananthapuram,Kerala,P007,Running Shoes,Fashion,4,3134.19,0.15,10656.25,Credit Card,Returned,2026,5,May,2,Tuesday,46-55
ORD000822,11-05-2026,CUST01468,Sneha Verma,Male,18,Hyderabad,Telangana,P030,Desk Organizer,Books & Stationery,1,856.99,0.1,771.29,Net Banking,Delivered,2026,5,May,2,Monday,18-25
ORD005621,03-12-2026,CUST01134,Ananya Singh,Female,63,Nagpur,Maharashtra,P010,Jacket,Fashion,1,3370.39,0,3370.39,Net Banking,Returned,2026,12,December,4,Thursday,56+
ORD005209,15-02-2026,CUST01270,Isha Joshi,Male,48,Pune,Maharashtra,P018,Air Fryer,Home & Kitchen,1,6307.86,0,6307.86,Cash on Delivery,Returned,2026,2,February,1,Sunday,46-55
ORD008084,16-03-2026,CUST00945,Ananya Singh,Female,62,New Delhi,Delhi,P010,Jacket,Fashion,2,3758.63,0.05,7141.4,Credit Card,Delivered,2026,3,March,1,Monday,56+
ORD009074,22-05-2026,CUST00578,Rohan Nair,Female,58,Noida,Uttar Pradesh,P029,Exam Guide,Books & Stationery,4,749.94,0,2999.76,Cash on Delivery,Cancelled,2026,5,May,2,Friday,56+
ORD007572,25-02-2026,CUST00807,Aditya Singh,Male,56,Delhi,Delhi,P009,T-Shirt,Fashion,3,839.51,0,2518.53,Net Banking,Delivered,2026,2,February,1,Wednesday,56+
